location	Wilton-Darien	41.14793	-73.47296
location	Windham-Sterling	41.71698	-72.01233
location	Algeria	28.0000272	2.9999825
location	Argentina	-34.9964963	-64.9672817
location	Australia	-24.7761086	134.755
location	Austria	47.2000338	13.199959
location	Bahrain	26.1551249	50.5344606
location	Bangladesh	24.4768783	90.2932426
location	China	35.000074	104.999927
location	Belgium	50.6402809	4.6667145
location	Bosnia and Herzegovina	44.3053476	17.5961467
location	Brazil	-10.3333333	-53.2
location	Romania	45.9852129	24.6859225
location	Bulgaria	42.6073975	25.4856617
location	Alberta	55.001251	-115.002136
location	British Columbia	55.001251	-125.002441
location	Ontario	50.000678	-86.000977
location	Quebec	52.4760892	-71.8258668
location	Chile	-31.7613365	-71.3187697
location	Colombia	2.8894434	-73.783892
location	Costa Rica	10.2735633	-84.0739102
location	Democratic Republic of the Congo	-2.9814344	23.8222636
location	Denmark	55.670249	10.3333283
location	Dominican Republic	19.0974031	-70.3028026
location	Ecuador	-1.3397668	-79.3666965
location	Egypt	26.2540493	29.2675469
location	England	52.7954791	-0.5402402866174321
location	France	46.603354	1.8883335
location	Germany	51.0834196	10.4234469
location	Ghana	8.0300284	-1.0800271
location	Guatemala	15.6356088	-89.8988087
location	India	22.3511148	78.6677428
location	Indonesia	-2.4833826	117.8902853
location	Iran	32.6475314	54.5643516
location	Ireland	52.865196	-7.9794599
location	Israel	31.5313113	34.8667654
location	Italy	42.6384261	12.674297
location	Japan	36.5748441	139.2394179
location	Kazakhstan	47.2286086	65.2093197
location	Kenya	1.4419683	38.4313975
location	Kuwait	29.2733964	47.4979476
location	Malaysia	4.5693754	102.2656823
location	Mexico	19.4326296	-99.1331785
location	Morocco	31.1728205	-7.3362482
location	Netherlands	52.5001698	5.7480821
location	Nigeria	9.6000359	7.9999721
location	North Macedonia	41.6171214	21.7168387
location	Northern Ireland	54.6294982	-6.7654416
location	Norway	64.5731537	11.52803643954819
location	Oman	21.0000287	57.0036901
location	Pakistan	30.3308401	71.247499
location	Panama	8.559559	-81.1308434
location	Peru	-6.8699697	-75.0458515
location	Philippines	12.7503486	122.7312101
location	Poland	52.215933	19.134422
location	Portugal	40.0332629	-7.8896263
location	Qatar	25.3336984	51.2295295
location	Russia	64.6863136	97.7453061
location	Saudi Arabia	25.6242618	42.3528328
location	Scotland	56.7861112	-4.1140518
location	Senegal	14.4750607	-14.4529612
location	Serbia	44.024322850000004	21.07657433209902
location	Singapore	1.2904753	103.8520359
location	South Africa	-28.8166236	24.991639
location	South Korea	36.638392	127.6961188
location	Spain	39.3262345	-4.8380649
location	Sweden	59.6749712	14.5208584
location	Switzerland	46.7985624	8.2319736
location	Thailand	14.8971921	100.83273
location	Turkey	38.9597594	34.9249653
location	Alaska	64.4459613	-149.680909
location	Arizona	34.395342	-111.7632755
location	California	34.056324	-117.1817339
location	Florida	27.7567667	-81.4639835
location	Idaho	43.6447642	-114.0154071
location	Indiana	39.81416045	-77.2162745
location	Louisiana	30.8703881	-92.007126
location	Maryland	39.5162234	-76.9382069
location	Michigan	42.120868	-85.526382
location	Minnesota	45.9896587	-94.6113288
location	North Carolina	36.066061	-79.3111587
location	New Jersey	40.0757384	-74.4041622
location	New Mexico	32.8684408	-108.5746086
location	Nevada	39.5158825	-116.8537227
location	Brooklyn	40.6501038	-73.9495823
location	Manhattan	40.7896239	-73.9598939
location	Rockland County	41.1519319	-74.0357266
location	Nassau County	40.7412643	-73.5877699
location	Queens	40.7498243	-73.7976337
location	Bronx	40.8506558	-73.8665241
location	New York City	40.7127281	-74.0060152
location	Oregon	43.9792797	-120.737257
location	Pennsylvania	39.960841	-75.200541
location	South Carolina	33.6874388	-80.4363743
location	Texas	29.88836715	-97.94477272012038
location	Utah	39.4225192	-111.7143584
location	Virginia	37.1232245	-78.4927721
location	Washington	47.2868352	-120.2126139
location	Iowa	42.070703	-90.6443905
location	Wisconsin	44.4308975	-89.6884637
location	Wyoming	43.1700264	-107.5685348
location	Ukraine	49.4871968	31.2718321
location	United Arab Emirates	24.0002488	53.9994829
location	Venezuela	8.0018709	-66.1109318
location	Wales	52.2928116	-3.73893
location	New Brunswick	46.500283	-66.750183
location	Arkansas	33.9582866	-91.8401252
location	Colorado	38.7251776	-105.6077167
location	Illinois	41.8908132	-87.6277338
location	Nebraska	40.276199	-96.710805
location	Putnam County	41.426996	-73.760156
location	Ohio	41.8924345	-87.6277656
location	South Dakota	43.76123855	-103.37602984586731
location	Nova Scotia	45.1960403	-63.1653789
location	Georgia	33.7501687	-84.3859549
location	Westchester County	41.1763139	-73.7907554

